t,u,v,w,p,q,r,e0,e1,e2,e3,Xe,Ye,h,throttle,elevator,aileron,rudder,Fx,Fy,Fz,Mx,My,Mz
17.67,20.5095,0.191984,2.90426,0.0361356,0.306398,0.333633,-0.427146,-0.169403,0.341988,0.819691,61.5124,65.7872,82.6567,0.511952,-0.430396,-0.0189893,-0.0177999,13.6529,74.0378,-68.6899,0.0641,0.0137168,0.0314988
17.68,20.5137,0.191914,2.90458,0.0361689,0.306658,0.333673,-0.429006,-0.170165,0.341763,0.818655,61.3789,65.6308,82.6317,0.511952,-0.430396,-0.0189893,-0.0177999,13.6674,74.0601,-68.7617,0.0641579,0.0137088,0.0314792
17.69,20.5178,0.191843,2.90491,0.0362022,0.306918,0.333712,-0.430864,-0.170928,0.341536,0.817614,61.246,65.4738,82.6068,0.511952,-0.430396,-0.0189893,-0.0177999,13.6819,74.0824,-68.8336,0.0642157,0.0137006,0.0314597
17.7,20.522,0.191771,2.90524,0.0362354,0.307178,0.333751,-0.43272,-0.171691,0.341307,0.816569,61.1138,65.3162,82.5818,0.511952,-0.430396,-0.0189893,-0.0177999,13.6964,74.1047,-68.9056,0.0642734,0.0136923,0.0314402
17.71,20.5262,0.191699,2.90557,0.0362686,0.307439,0.333789,-0.434575,-0.172454,0.341076,0.815519,60.9823,65.1579,82.5568,0.511952,-0.430396,-0.0189893,-0.0177999,13.7108,74.1269,-68.9776,0.0643311,0.0136839,0.0314209
17.72,20.5303,0.191627,2.9059,0.0363017,0.307699,0.333827,-0.436429,-0.173217,0.340843,0.814464,60.8514,64.999,82.5317,0.511952,-0.430396,-0.0189893,-0.0177999,13.7252,74.149,-69.0496,0.0643887,0.0136753,0.0314017
17.73,20.5345,0.191554,2.90623,0.0363348,0.307959,0.333865,-0.43828,-0.173981,0.340607,0.813405,60.7213,64.8395,82.5067,0.511952,-0.430396,-0.0189893,-0.0177999,13.7396,74.1712,-69.1217,0.0644462,0.0136665,0.0313826
17.74,20.5387,0.19148,2.90656,0.0363679,0.308219,0.333902,-0.44013,-0.174744,0.340369,0.812342,60.5918,64.6794,82.4815,0.511952,-0.430396,-0.0189893,-0.0177999,13.7539,74.1932,-69.1938,0.0645036,0.0136575,0.0313636
17.75,20.5429,0.191406,2.90689,0.0364009,0.30848,0.33394,-0.441978,-0.175508,0.340129,0.811273,60.4631,64.5187,82.4564,0.511952,-0.430396,-0.0189893,-0.0177999,13.7682,74.2153,-69.2659,0.064561,0.0136484,0.0313447
17.76,20.5471,0.191332,2.90722,0.0364338,0.30874,0.333976,-0.443825,-0.176272,0.339887,0.8102,60.3351,64.3573,82.4312,0.511952,-0.430396,-0.0189893,-0.0177999,13.7825,74.2373,-69.3382,0.0646183,0.0136391,0.0313259
17.77,20.5513,0.191257,2.90756,0.0364667,0.309,0.334013,-0.445669,-0.177036,0.339643,0.809123,60.2077,64.1954,82.406,0.511952,-0.430396,-0.0189893,-0.0177999,13.7968,74.2592,-69.4104,0.0646755,0.0136297,0.0313073
17.78,20.5555,0.191181,2.90789,0.0364995,0.30926,0.334049,-0.447512,-0.1778,0.339396,0.808041,60.0811,64.0328,82.3807,0.511952,-0.430396,-0.0189893,-0.0177999,13.811,74.2811,-69.4827,0.0647326,0.0136201,0.0312888
17.79,20.5597,0.191105,2.90822,0.0365323,0.309521,0.334085,-0.449353,-0.178565,0.339148,0.806954,59.9552,63.8697,82.3554,0.511952,-0.430396,-0.0189893,-0.0177999,13.8252,74.3029,-69.555,0.0647896,0.0136103,0.0312704
17.8,20.5639,0.191028,2.90856,0.036565,0.309781,0.334121,-0.451192,-0.179329,0.338897,0.805863,59.83,63.7059,82.3301,0.511952,-0.430396,-0.0189893,-0.0177999,13.8394,74.3247,-69.6274,0.0648466,0.0136004,0.0312521
17.81,20.5681,0.190951,2.90889,0.0365977,0.310041,0.334156,-0.45303,-0.180094,0.338644,0.804767,59.7056,63.5416,82.3048,0.511952,-0.430396,-0.0189893,-0.0177999,13.8535,74.3465,-69.6998,0.0649035,0.0135903,0.0312339
17.82,20.5723,0.190874,2.90923,0.0366303,0.310301,0.334191,-0.454866,-0.180858,0.338389,0.803667,59.5818,63.3767,82.2794,0.511952,-0.430396,-0.0189893,-0.0177999,13.8676,74.3682,-69.7722,0.0649603,0.01358,0.0312159
17.83,20.5765,0.190796,2.90957,0.0366629,0.310562,0.334226,-0.4567,-0.181623,0.338131,0.802562,59.4588,63.2111,82.2539,0.511952,-0.430396,-0.0189893,-0.0177999,13.8817,74.3899,-69.8447,0.065017,0.0135696,0.031198
17.84,20.5808,0.190717,2.90991,0.0366954,0.310822,0.334261,-0.458532,-0.182388,0.337872,0.801453,59.3365,63.045,82.2285,0.511952,-0.430396,-0.0189893,-0.0177999,13.8957,74.4115,-69.9172,0.0650737,0.013559,0.0311802
17.85,20.585,0.190638,2.91025,0.0367278,0.311082,0.334295,-0.460362,-0.183153,0.33761,0.800338,59.2149,62.8783,82.203,0.511952,-0.430396,-0.0189893,-0.0177999,13.9097,74.4331,-69.9898,0.0651303,0.0135483,0.0311625
17.86,20.5892,0.190559,2.91058,0.0367603,0.311342,0.334329,-0.46219,-0.183918,0.337346,0.79922,59.0941,62.711,82.1775,0.511952,-0.430396,-0.0189893,-0.0177999,13.9237,74.4546,-70.0624,0.0651867,0.0135373,0.031145
17.87,20.5935,0.190479,2.91092,0.0367926,0.311602,0.334362,-0.464016,-0.184683,0.33708,0.798097,58.974,62.5432,82.1519,0.511952,-0.430396,-0.0189893,-0.0177999,13.9377,74.4761,-70.135,0.0652431,0.0135263,0.0311276
17.88,20.5977,0.190398,2.91127,0.0368249,0.311862,0.334396,-0.465841,-0.185449,0.336811,0.796969,58.8547,62.3747,82.1263,0.511952,-0.430396,-0.0189893,-0.0177999,13.9516,74.4975,-70.2077,0.0652995,0.013515,0.0311103
17.89,20.6019,0.190317,2.91161,0.0368571,0.312122,0.334429,-0.467664,-0.186214,0.33654,0.795836,58.7361,62.2057,82.1007,0.511952,-0.430396,-0.0189893,-0.0177999,13.9655,74.5189,-70.2804,0.0653557,0.0135036,0.0310932
17.9,20.6062,0.190236,2.91195,0.0368893,0.312382,0.334461,-0.469484,-0.18698,0.336267,0.7947,58.6182,62.0362,82.0751,0.511952,-0.430396,-0.0189893,-0.0177999,13.9793,74.5403,-70.3532,0.0654119,0.013492,0.0310762
17.91,20.6104,0.190154,2.91229,0.0369215,0.312643,0.334494,-0.471303,-0.187745,0.335992,0.793558,58.5011,61.866,82.0494,0.511952,-0.430396,-0.0189893,-0.0177999,13.9931,74.5616,-70.4259,0.065468,0.0134802,0.0310594
17.92,20.6147,0.190072,2.91264,0.0369535,0.312903,0.334526,-0.47312,-0.188511,0.335715,0.792412,58.3847,61.6953,82.0236,0.511952,-0.430396,-0.0189893,-0.0177999,14.0069,74.5829,-70.4987,0.065524,0.0134683,0.0310426
17.93,20.6189,0.189989,2.91298,0.0369856,0.313163,0.334558,-0.474935,-0.189276,0.335435,0.791261,58.2691,61.524,81.9979,0.511952,-0.430396,-0.0189893,-0.0177999,14.0207,74.6041,-70.5716,0.0655799,0.0134562,0.0310261
17.94,20.6232,0.189906,2.91332,0.0370175,0.313422,0.334589,-0.476747,-0.190042,0.335154,0.790106,58.1543,61.3522,81.9721,0.511952,-0.430396,-0.0189893,-0.0177999,14.0344,74.6252,-70.6445,0.0656357,0.0134439,0.0310096
17.95,20.6275,0.189822,2.91367,0.0370494,0.313682,0.33462,-0.478558,-0.190808,0.334869,0.788947,58.0402,61.1799,81.9463,0.511952,-0.430396,-0.0189893,-0.0177999,14.0481,74.6464,-70.7174,0.0656915,0.0134315,0.0309933
17.96,20.6317,0.189738,2.91402,0.0370813,0.313942,0.334651,-0.480367,-0.191574,0.334583,0.787782,57.9269,61.0069,81.9204,0.511952,-0.430396,-0.0189893,-0.0177999,14.0617,74.6675,-70.7903,0.0657471,0.0134189,0.0309772
17.97,20.636,0.189654,2.91436,0.0371131,0.314202,0.334682,-0.482174,-0.19234,0.334295,0.786614,57.8144,60.8335,81.8945,0.511952,-0.430396,-0.0189893,-0.0177999,14.0753,74.6885,-70.8633,0.0658027,0.0134061,0.0309612
17.98,20.6403,0.189569,2.91471,0.0371448,0.314462,0.334712,-0.483979,-0.193105,0.334004,0.78544,57.7026,60.6594,81.8686,0.511952,-0.430396,-0.0189893,-0.0177999,14.0889,74.7095,-70.9363,0.0658582,0.0133932,0.0309453
17.99,20.6446,0.189483,2.91506,0.0371765,0.314722,0.334742,-0.485781,-0.193871,0.333711,0.784262,57.5916,60.4849,81.8427,0.511952,-0.430396,-0.0189893,-0.0177999,14.1024,74.7304,-71.0094,0.0659136,0.01338,0.0309296
18,20.6488,0.189398,2.91541,0.0372081,0.314981,0.334772,-0.487582,-0.194637,0.333415,0.78308,57.4814,60.3098,81.8167,0.511952,-0.430396,-0.0189893,-0.0177999,14.1159,74.7514,-71.0825,0.065969,0.0133668,0.030914
18.01,20.6531,0.189311,2.91576,0.0372397,0.315241,0.334802,-0.489381,-0.195403,0.333118,0.781893,57.3719,60.1342,81.7906,0.511952,-0.430396,-0.0189893,-0.0177999,14.1294,74.7722,-71.1556,0.0660242,0.0133533,0.0308986
18.02,20.6574,0.189225,2.91611,0.0372712,0.315501,0.334831,-0.491177,-0.196169,0.332818,0.780701,57.2633,59.958,81.7646,0.511952,-0.430396,-0.0189893,-0.0177999,14.1428,74.793,-71.2287,0.0660794,0.0133397,0.0308833
18.03,20.6617,0.189138,2.91646,0.0373027,0.31576,0.33486,-0.492972,-0.196935,0.332516,0.779505,57.1554,59.7813,81.7385,0.511952,-0.430396,-0.0189893,-0.0177999,14.1562,74.8138,-71.3019,0.0661345,0.0133259,0.0308682
18.04,20.666,0.18905,2.91681,0.037334,0.31602,0.334888,-0.494764,-0.197701,0.332212,0.778305,57.0483,59.6041,81.7124,0.511952,-0.430396,-0.0189893,-0.0177999,14.1695,74.8345,-71.3751,0.0661895,0.0133119,0.0308532
18.05,20.6703,0.188962,2.91716,0.0373654,0.316279,0.334917,-0.496554,-0.198467,0.331905,0.7771,56.9421,59.4264,81.6862,0.511952,-0.430396,-0.0189893,-0.0177999,14.1829,74.8552,-71.4483,0.0662444,0.0132978,0.0308384
18.06,20.6746,0.188874,2.91751,0.0373967,0.316539,0.334945,-0.498342,-0.199233,0.331596,0.77589,56.8366,59.2481,81.6601,0.511952,-0.430396,-0.0189893,-0.0177999,14.1961,74.8759,-71.5215,0.0662992,0.0132835,0.0308238
18.07,20.6789,0.188785,2.91787,0.0374279,0.316798,0.334973,-0.500128,-0.199998,0.331285,0.774676,56.7319,59.0693,81.6338,0.511952,-0.430396,-0.0189893,-0.0177999,14.2094,74.8965,-71.5948,0.0663539,0.013269,0.0308093
18.08,20.6832,0.188696,2.91822,0.037459,0.317058,0.335,-0.501912,-0.200764,0.330972,0.773457,56.628,58.89,81.6076,0.511952,-0.430396,-0.0189893,-0.0177999,14.2226,74.917,-71.6681,0.0664086,0.0132544,0.0307949
18.09,20.6875,0.188606,2.91858,0.0374901,0.317317,0.335027,-0.503693,-0.20153,0.330656,0.772234,56.5249,58.7103,81.5813,0.511952,-0.430396,-0.0189893,-0.0177999,14.2357,74.9375,-71.7415,0.0664631,0.0132395,0.0307808
18.1,20.6918,0.188517,2.91893,0.0375212,0.317576,0.335054,-0.505473,-0.202296,0.330338,0.771006,56.4226,58.53,81.555,0.511952,-0.430396,-0.0189893,-0.0177999,14.2489,74.958,-71.8148,0.0665176,0.0132245,0.0307667
18.11,20.6962,0.188426,2.91929,0.0375521,0.317835,0.335081,-0.50725,-0.203061,0.330018,0.769774,56.3211,58.3492,81.5286,0.511952,-0.430396,-0.0189893,-0.0177999,14.262,74.9784,-71.8882,0.066572,0.0132094,0.0307529
18.12,20.7005,0.188336,2.91964,0.0375831,0.318094,0.335108,-0.509025,-0.203827,0.329695,0.768537,56.2204,58.1679,81.5023,0.511952,-0.430396,-0.0189893,-0.0177999,14.275,74.9988,-71.9616,0.0666263,0.0131941,0.0307392
18.13,20.7048,0.188244,2.92,0.0376139,0.318353,0.335134,-0.510797,-0.204592,0.329371,0.767296,56.1206,57.9861,81.4759,0.511952,-0.430396,-0.0189893,-0.0177999,14.288,75.0191,-72.0351,0.0666805,0.0131785,0.0307256
18.14,20.7091,0.188153,2.92036,0.0376447,0.318612,0.33516,-0.512568,-0.205358,0.329044,0.76605,56.0216,57.8038,81.4494,0.511952,-0.430396,-0.0189893,-0.0177999,14.301,75.0394,-72.1085,0.0667347,0.0131629,0.0307123
18.15,20.7135,0.188061,2.92072,0.0376755,0.318871,0.335185,-0.514336,-0.206123,0.328714,0.7648,55.9233,57.621,81.4229,0.511952,-0.430396,-0.0189893,-0.0177999,14.3139,75.0596,-72.182,0.0667887,0.013147,0.0306991
18.16,20.7178,0.187969,2.92107,0.0377061,0.31913,0.335211,-0.516102,-0.206889,0.328383,0.763545,55.826,57.4378,81.3964,0.511952,-0.430396,-0.0189893,-0.0177999,14.3268,75.0798,-72.2555,0.0668427,0.013131,0.030686
18.17,20.7221,0.187876,2.92143,0.0377368,0.319389,0.335236,-0.517865,-0.207654,0.328049,0.762286,55.7294,57.254,81.3699,0.511952,-0.430396,-0.0189893,-0.0177999,14.3396,75.1,-72.329,0.0668966,0.0131148,0.0306732
18.18,20.7265,0.187783,2.92179,0.0377673,0.319647,0.33526,-0.519627,-0.208419,0.327712,0.761022,55.6337,57.0698,81.3433,0.511952,-0.430396,-0.0189893,-0.0177999,14.3524,75.1201,-72.4026,0.0669503,0.0130985,0.0306605
18.19,20.7308,0.18769,2.92215,0.0377978,0.319906,0.335285,-0.521386,-0.209184,0.327374,0.759754,55.5387,56.8851,81.3167,0.511952,-0.430396,-0.0189893,-0.0177999,14.3652,75.1402,-72.4762,0.067004,0.0130819,0.0306479
18.2,20.7351,0.187597,2.92251,0.0378282,0.320165,0.335309,-0.523142,-0.209949,0.327033,0.758481,55.4447,56.7,81.2901,0.511952,-0.430396,-0.0189893,-0.0177999,14.3779,75.1602,-72.5498,0.0670577,0.0130652,0.0306356
18.21,20.7395,0.187503,2.92288,0.0378586,0.320423,0.335333,-0.524897,-0.210714,0.32669,0.757204,55.3514,56.5143,81.2634,0.511952,-0.430396,-0.0189893,-0.0177999,14.3906,75.1802,-72.6234,0.0671112,0.0130483,0.0306234
18.22,20.7438,0.187408,2.92324,0.0378889,0.320681,0.335357,-0.526648,-0.211478,0.326344,0.755922,55.259,56.3282,81.2367,0.511952,-0.430396,-0.0189893,-0.0177999,14.4032,75.2002,-72.697,0.0671646,0.0130313,0.0306114
18.23,20.7482,0.187313,2.9236,0.0379192,0.32094,0.33538,-0.528398,-0.212243,0.325997,0.754636,55.1675,56.1417,81.21,0.511952,-0.430396,-0.0189893,-0.0177999,14.4158,75.2201,-72.7707,0.067218,0.0130141,0.0305996
18.24,20.7525,0.187218,2.92396,0.0379494,0.321198,0.335404,-0.530145,-0.213007,0.325646,0.753345,55.0768,55.9547,81.1832,0.511952,-0.430396,-0.0189893,-0.0177999,14.4284,75.2399,-72.8443,0.0672712,0.0129967,0.0305879
18.25,20.7569,0.187123,2.92433,0.0379795,0.321456,0.335427,-0.53189,-0.213772,0.325294,0.75205,54.9869,55.7672,81.1564,0.511952,-0.430396,-0.0189893,-0.0177999,14.4409,75.2597,-72.918,0.0673244,0.0129791,0.0305764
18.26,20.7612,0.187027,2.92469,0.0380095,0.321714,0.335449,-0.533632,-0.214536,0.324939,0.75075,54.8979,55.5793,81.1296,0.511952,-0.430396,-0.0189893,-0.0177999,14.4533,75.2795,-72.9918,0.0673775,0.0129614,0.0305651
18.27,20.7656,0.186931,2.92506,0.0380395,0.321972,0.335472,-0.535372,-0.2153,0.324582,0.749446,54.8097,55.391,81.1027,0.511952,-0.430396,-0.0189893,-0.0177999,14.4658,75.2992,-73.0655,0.0674304,0.0129435,0.030554
18.28,20.77,0.186835,2.92542,0.0380695,0.32223,0.335494,-0.537109,-0.216063,0.324223,0.748137,54.7224,55.2022,81.0759,0.511952,-0.430396,-0.0189893,-0.0177999,14.4781,75.3189,-73.1392,0.0674833,0.0129254,0.030543
18.29,20.7743,0.186738,2.92579,0.0380994,0.322488,0.335516,-0.538844,-0.216827,0.323861,0.746824,54.636,55.0129,81.0489,0.511952,-0.430396,-0.0189893,-0.0177999,14.4905,75.3386,-73.213,0.0675362,0.0129071,0.0305322
18.3,20.7787,0.186641,2.92616,0.0381292,0.322745,0.335538,-0.540577,-0.217591,0.323497,0.745507,54.5504,54.8233,81.022,0.511952,-0.430396,-0.0189893,-0.0177999,14.5028,75.3582,-73.2868,0.0675889,0.0128887,0.0305216
18.31,20.7831,0.186544,2.92652,0.0381589,0.323003,0.335559,-0.542307,-0.218354,0.323131,0.744185,54.4657,54.6332,80.995,0.511952,-0.430396,-0.0189893,-0.0177999,14.515,75.3777,-73.3606,0.0676415,0.0128701,0.0305112
18.32,20.7874,0.186446,2.92689,0.0381886,0.32326,0.33558,-0.544035,-0.219117,0.322762,0.742858,54.3818,54.4426,80.968,0.511952,-0.430396,-0.0189893,-0.0177999,14.5272,75.3972,-73.4344,0.0676941,0.0128514,0.030501
18.33,20.7918,0.186348,2.92726,0.0382182,0.323518,0.335601,-0.54576,-0.21988,0.322391,0.741528,54.2988,54.2517,80.9409,0.511952,-0.430396,-0.0189893,-0.0177999,14.5394,75.4167,-73.5082,0.0677465,0.0128324,0.030491
18.34,20.7962,0.18625,2.92763,0.0382478,0.323775,0.335622,-0.547482,-0.220643,0.322018,0.740192,54.2167,54.0603,80.9139,0.511952,-0.430396,-0.0189893,-0.0177999,14.5515,75.4361,-73.582,0.0677989,0.0128133,0.0304811
18.35,20.8005,0.186151,2.928,0.0382773,0.324032,0.335642,-0.549202,-0.221405,0.321642,0.738853,54.1355,53.8685,80.8868,0.511952,-0.430396,-0.0189893,-0.0177999,14.5635,75.4555,-73.6559,0.0678512,0.0127941,0.0304714
18.36,20.8049,0.186053,2.92836,0.0383067,0.324289,0.335662,-0.550919,-0.222167,0.321264,0.737508,54.0551,53.6763,80.8596,0.511952,-0.430396,-0.0189893,-0.0177999,14.5756,75.4749,-73.7297,0.0679033,0.0127746,0.0304619
18.37,20.8093,0.185953,2.92873,0.0383361,0.324546,0.335682,-0.552634,-0.222929,0.320884,0.73616,53.9756,53.4837,80.8325,0.511952,-0.430396,-0.0189893,-0.0177999,14.5875,75.4942,-73.8036,0.0679554,0.012755,0.0304526
18.38,20.8137,0.185854,2.92911,0.0383654,0.324803,0.335702,-0.554347,-0.223691,0.320501,0.734807,53.897,53.2907,80.8053,0.511952,-0.430396,-0.0189893,-0.0177999,14.5995,75.5134,-73.8775,0.0680074,0.0127352,0.0304435
18.39,20.8181,0.185754,2.92948,0.0383946,0.325059,0.335721,-0.556056,-0.224453,0.320116,0.733449,53.8192,53.0973,80.778,0.511952,-0.430396,-0.0189893,-0.0177999,14.6114,75.5327,-73.9514,0.0680594,0.0127153,0.0304346
18.4,20.8225,0.185654,2.92985,0.0384238,0.325316,0.33574,-0.557763,-0.225214,0.319729,0.732088,53.7424,52.9035,80.7508,0.511952,-0.430396,-0.0189893,-0.0177999,14.6232,75.5518,-74.0253,0.0681112,0.0126951,0.0304258
18.41,20.8268,0.185554,2.93022,0.0384529,0.325572,0.335759,-0.559468,-0.225975,0.319339,0.730721,53.6664,52.7093,80.7235,0.511952,-0.430396,-0.0189893,-0.0177999,14.635,75.571,-74.0992,0.0681629,0.0126748,0.0304173
18.42,20.8312,0.185453,2.93059,0.0384819,0.325829,0.335778,-0.56117,-0.226736,0.318947,0.729351,53.5914,52.5147,80.6962,0.511952,-0.430396,-0.0189893,-0.0177999,14.6467,75.5901,-74.1732,0.0682146,0.0126544,0.0304089
18.43,20.8356,0.185353,2.93096,0.0385109,0.326085,0.335796,-0.562869,-0.227497,0.318553,0.727975,53.5172,52.3197,80.6688,0.511952,-0.430396,-0.0189893,-0.0177999,14.6584,75.6091,-74.2471,0.0682661,0.0126337,0.0304008
18.44,20.84,0.185252,2.93134,0.0385398,0.326341,0.335815,-0.564565,-0.228257,0.318156,0.726596,53.4439,52.1244,80.6414,0.511952,-0.430396,-0.0189893,-0.0177999,14.6701,75.6282,-74.321,0.0683176,0.0126129,0.0303928
18.45,20.8444,0.18515,2.93171,0.0385687,0.326597,0.335833,-0.566259,-0.229017,0.317757,0.725212,53.3715,51.9287,80.614,0.511952,-0.430396,-0.0189893,-0.0177999,14.6817,75.6471,-74.395,0.0683689,0.012592,0.030385
18.46,20.8488,0.185049,2.93209,0.0385974,0.326853,0.33585,-0.56795,-0.229777,0.317355,0.723824,53.3,51.7326,80.5866,0.511952,-0.430396,-0.0189893,-0.0177999,14.6933,75.6661,-74.469,0.0684202,0.0125708,0.0303774
18.47,20.8532,0.184947,2.93246,0.0386262,0.327109,0.335868,-0.569639,-0.230536,0.316952,0.722431,53.2294,51.5361,80.5591,0.511952,-0.430396,-0.0189893,-0.0177999,14.7048,75.685,-74.5429,0.0684714,0.0125495,0.03037
18.48,20.8576,0.184845,2.93284,0.0386548,0.327364,0.335885,-0.571324,-0.231295,0.316545,0.721034,53.1597,51.3392,80.5316,0.511952,-0.430396,-0.0189893,-0.0177999,14.7162,75.7038,-74.6169,0.0685225,0.012528,0.0303628
18.49,20.862,0.184742,2.93321,0.0386834,0.32762,0.335902,-0.573007,-0.232054,0.316137,0.719633,53.0909,51.142,80.5041,0.511952,-0.430396,-0.0189893,-0.0177999,14.7277,75.7226,-74.6909,0.0685735,0.0125064,0.0303558
18.5,20.8664,0.18464,2.93359,0.0387119,0.327875,0.335919,-0.574688,-0.232813,0.315726,0.718227,53.0231,50.9445,80.4765,0.511952,-0.430396,-0.0189893,-0.0177999,14.739,75.7414,-74.7649,0.0686244,0.0124846,0.030349
18.51,20.8708,0.184537,2.93396,0.0387404,0.328131,0.335936,-0.576365,-0.233571,0.315313,0.716816,52.9561,50.7466,80.4489,0.511952,-0.430396,-0.0189893,-0.0177999,14.7503,75.7601,-74.8389,0.0686753,0.0124626,0.0303424
18.52,20.8752,0.184434,2.93434,0.0387688,0.328386,0.335952,-0.57804,-0.234329,0.314897,0.715402,52.8901,50.5483,80.4213,0.511952,-0.430396,-0.0189893,-0.0177999,14.7616,75.7788,-74.9129,0.068726,0.0124404,0.030336
18.53,20.8796,0.18433,2.93472,0.0387971,0.328641,0.335968,-0.579712,-0.235086,0.314479,0.713983,52.8249,50.3497,80.3936,0.511952,-0.430396,-0.0189893,-0.0177999,14.7728,75.7975,-74.9869,0.0687766,0.0124181,0.0303298
18.54,20.884,0.184227,2.9351,0.0388253,0.328895,0.335984,-0.581381,-0.235844,0.314059,0.71256,52.7607,50.1508,80.3659,0.511952,-0.430396,-0.0189893,-0.0177999,14.784,75.8161,-75.0609,0.0688272,0.0123956,0.0303238
18.55,20.8884,0.184123,2.93547,0.0388535,0.32915,0.336,-0.583047,-0.236601,0.313636,0.711132,52.6974,49.9515,80.3382,0.511952,-0.430396,-0.0189893,-0.0177999,14.7951,75.8346,-75.1349,0.0688776,0.012373,0.030318
18.56,20.8928,0.184019,2.93585,0.0388817,0.329405,0.336015,-0.584711,-0.237357,0.313211,0.7097,52.635,49.7519,80.3105,0.511952,-0.430396,-0.0189893,-0.0177999,14.8062,75.8532,-75.2089,0.068928,0.0123502,0.0303124
18.57,20.8972,0.183915,2.93623,0.0389097,0.329659,0.33603,-0.586371,-0.238113,0.312783,0.708264,52.5736,49.5519,80.2827,0.511952,-0.430396,-0.0189893,-0.0177999,14.8172,75.8717,-75.2829,0.0689783,0.0123272,0.030307
18.58,20.9016,0.18381,2.93661,0.0389377,0.329913,0.336045,-0.588029,-0.238869,0.312354,0.706823,52.513,49.3517,80.2549,0.511952,-0.430396,-0.0189893,-0.0177999,14.8282,75.8901,-75.3569,0.0690285,0.0123041,0.0303017
18.59,20.906,0.183706,2.93699,0.0389656,0.330167,0.33606,-0.589684,-0.239625,0.311921,0.705378,52.4534,49.1511,80.2271,0.511952,-0.430396,-0.0189893,-0.0177999,14.8391,75.9085,-75.4309,0.0690786,0.0122807,0.0302967
18.6,20.9105,0.183601,2.93737,0.0389935,0.330421,0.336075,-0.591336,-0.24038,0.311487,0.703929,52.3948,48.9502,80.1992,0.511952,-0.430396,-0.0189893,-0.0177999,14.85,75.9269,-75.5049,0.0691286,0.0122573,0.0302919
18.61,20.9149,0.183496,2.93775,0.0390213,0.330675,0.336089,-0.592985,-0.241134,0.31105,0.702475,52.337,48.7489,80.1713,0.511952,-0.430396,-0.0189893,-0.0177999,14.8609,75.9452,-75.5789,0.0691785,0.0122336,0.0302873
18.62,20.9193,0.183391,2.93813,0.039049,0.330929,0.336103,-0.594631,-0.241888,0.310611,0.701017,52.2802,48.5474,80.1434,0.511952,-0.430396,-0.0189893,-0.0177999,14.8716,75.9635,-75.6529,0.0692283,0.0122098,0.0302829
18.63,20.9237,0.183285,2.93851,0.0390767,0.331182,0.336117,-0.596275,-0.242642,0.310169,0.699555,52.2243,48.3456,80.1155,0.511952,-0.430396,-0.0189893,-0.0177999,14.8824,75.9817,-75.7269,0.069278,0.0121859,0.0302787
18.64,20.9281,0.18318,2.93889,0.0391043,0.331436,0.336131,-0.597915,-0.243396,0.309725,0.698088,52.1694,48.1435,80.0875,0.511952,-0.430396,-0.0189893,-0.0177999,14.893,76,-75.8009,0.0693277,0.0121617,0.0302747
18.65,20.9325,0.183074,2.93928,0.0391318,0.331689,0.336144,-0.599553,-0.244149,0.309278,0.696617,52.1154,47.941,80.0595,0.511952,-0.430396,-0.0189893,-0.0177999,14.9037,76.0181,-75.8749,0.0693772,0.0121374,0.030271
18.66,20.9369,0.182968,2.93966,0.0391593,0.331942,0.336158,-0.601187,-0.244901,0.308829,0.695142,52.0623,47.7383,80.0315,0.511952,-0.430396,-0.0189893,-0.0177999,14.9142,76.0363,-75.9489,0.0694267,0.012113,0.0302674
18.67,20.9414,0.182862,2.94004,0.0391866,0.332195,0.336171,-0.602819,-0.245653,0.308378,0.693662,52.0102,47.5353,80.0034,0.511952,-0.430396,-0.0189893,-0.0177999,14.9248,76.0544,-76.0229,0.069476,0.0120883,0.030264
18.68,20.9458,0.182755,2.94042,0.039214,0.332448,0.336184,-0.604447,-0.246405,0.307924,0.692178,51.9591,47.332,79.9753,0.511952,-0.430396,-0.0189893,-0.0177999,14.9352,76.0724,-76.0969,0.0695253,0.0120636,0.0302608
18.69,20.9502,0.182649,2.94081,0.0392412,0.3327,0.336196,-0.606073,-0.247156,0.307468,0.69069,51.9088,47.1285,79.9472,0.511952,-0.430396,-0.0189893,-0.0177999,14.9457,76.0904,-76.1709,0.0695745,0.0120386,0.0302579
